earliestTime,eventCount,host,hostCount,id,latestTime,modTime,"orig_index",path,rawSize,sizeOnDiskMB,sourceCount,sourcetypeCount,state
"07/02/2013:14:12:56",0,"mon-prod-logidx-2",0,61,"07/02/2013:23:24:08","07/02/2013:23:26:44","windows_dc","/data/cold/windows_dc/colddb/rb_1372825448_1372792376_61_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"19.378906",0,,cold
"06/02/2013:17:07:42",0,"mon-prod-logidx-2",0,61,"07/01/2013:04:38:04","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372671484_1370210862_61_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"183.804688",0,,cold
"07/03/2013:07:15:16",0,"mon-prod-logidx-2",0,61,"07/04/2013:02:22:40","07/03/2013:20:51:30","windows_dc","/data/cold/windows_dc/colddb/rb_1372922560_1372853716_61_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"4.996094",0,,cold
"07/02/2013:08:38:19",2701970,"mon-prod-logidx-2",65,61,"07/03/2013:05:42:25","07/03/2013:00:00:05","windows_dc","/data/hot/windows_dc/db/db_1372848145_1372772299_61_3516763C-B78A-4885-8543-C9A1383A5392",2265410632,"516.871094",4,,warm
"07/02/2013:10:50:08",0,"mon-prod-logidx-2",0,60,"07/03/2013:11:47:33","07/03/2013:06:40:07","windows_dc","/data/cold/windows_dc/colddb/rb_1372870053_1372780208_60_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"14.050781",0,,cold
"06/29/2013:19:23:35",4436594,"mon-prod-logidx-2",65,60,"06/30/2013:16:18:29","06/30/2013:12:03:03","windows_dc","/data/cold/windows_dc/colddb/rb_1372627109_1372551815_60_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",3744292775,"836.097656",4,,cold
"07/03/2013:04:49:18",1972548,"mon-prod-logidx-2",65,60,"07/03/2013:23:46:48","07/03/2013:16:05:52","windows_dc","/data/cold/windows_dc/colddb/rb_1372913208_1372844958_60_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",1671155118,"379.476562",4,,cold
"06/12/2013:14:02:43",4098892,"mon-prod-logidx-2",65,60,"07/03/2013:05:05:38","07/02/2013:16:41:23","windows_dc","/data/hot/windows_dc/db/db_1372845938_1371063763_60_3516763C-B78A-4885-8543-C9A1383A5392",3427261586,"705.433594",4,,warm
"08/01/2011:21:49:37",709826,"mon-prod-logidx-2",44,5,"06/17/2013:22:20:53","06/25/2013:10:13:10","windows_dc","/data/cold/windows_dc/colddb/rb_1371525653_1312253377_5_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",282645845,"66.968750",2,,cold
"06/16/2013:08:21:24",2619746,"mon-prod-logidx-2",63,5,"06/25/2013:18:15:34","06/25/2013:10:08:02","windows_dc","/data/cold/windows_dc/colddb/rb_1372202134_1371388884_5_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",2231390619,"501.003906",4,,cold
"01/06/2011:20:21:24",762588,"mon-prod-logidx-2",44,5,"03/26/2013:16:03:56","06/25/2013:10:09:42","windows_dc","/data/hot/windows_dc/db/db_1364331836_1294366884_5_3516763C-B78A-4885-8543-C9A1383A5392",316605866,"77.222656",2,,warm
"07/02/2013:06:42:16",0,"mon-prod-logidx-2",0,59,"07/03/2013:05:34:43","07/02/2013:23:26:42","windows_dc","/data/cold/windows_dc/colddb/rb_1372847683_1372765336_59_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"184.988281",0,,cold
"06/29/2013:07:57:11",0,"mon-prod-logidx-2",0,59,"06/30/2013:11:41:00","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372610460_1372510631_59_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"183.125000",0,,cold
"07/03/2013:00:15:10",0,"mon-prod-logidx-2",0,59,"07/03/2013:21:45:07","07/03/2013:20:51:30","windows_dc","/data/cold/windows_dc/colddb/rb_1372905907_1372828510_59_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"134.796875",0,,cold
"07/01/2013:18:42:03",4183741,"mon-prod-logidx-2",65,59,"07/02/2013:20:11:44","07/02/2013:11:20:14","windows_dc","/data/hot/windows_dc/db/db_1372813904_1372722123_59_3516763C-B78A-4885-8543-C9A1383A5392",3507591586,"794.000000",4,,warm
"07/02/2013:02:44:32",3714939,"mon-prod-logidx-2",65,58,"07/02/2013:23:25:43","07/02/2013:14:22:15","windows_dc","/data/cold/windows_dc/colddb/rb_1372825543_1372751072_58_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",3078442516,"699.796875",4,,cold
"06/29/2013:00:28:12",0,"mon-prod-logidx-2",0,58,"06/30/2013:07:54:56","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372596896_1372483692_58_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"181.496094",0,,cold
"07/02/2013:21:18:46",1036147,"mon-prod-logidx-2",65,58,"07/03/2013:18:04:10","07/03/2013:07:39:56","windows_dc","/data/cold/windows_dc/colddb/rb_1372892650_1372817926_58_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",923505928,"206.136719",4,,cold
"07/01/2013:12:24:17",4505159,"mon-prod-logidx-2",65,58,"07/02/2013:12:39:10","07/02/2013:05:45:00","windows_dc","/data/hot/windows_dc/db/db_1372786750_1372699457_58_3516763C-B78A-4885-8543-C9A1383A5392",3773647893,"843.949219",4,,warm
"07/01/2013:18:19:44",0,"mon-prod-logidx-2",0,57,"07/02/2013:20:12:04","07/03/2013:20:51:32","windows_dc","/data/cold/windows_dc/colddb/rb_1372813924_1372720784_57_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"184.382812",0,,cold
"06/28/2013:17:58:26",0,"mon-prod-logidx-2",0,57,"06/29/2013:18:39:35","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372549175_1372460306_57_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"174.933594",0,,cold
"07/02/2013:20:25:36",0,"mon-prod-logidx-2",0,57,"07/03/2013:15:26:34","07/03/2013:12:47:46","windows_dc","/data/cold/windows_dc/colddb/rb_1372883194_1372814736_57_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"17.035156",0,,cold
"06/30/2013:03:21:09",4433538,"mon-prod-logidx-2",65,57,"07/02/2013:05:22:39","07/01/2013:23:09:22","windows_dc","/data/hot/windows_dc/db/db_1372760559_1372580469_57_3516763C-B78A-4885-8543-C9A1383A5392",3731954600,"835.230469",4,,warm
"07/01/2013:11:40:40",0,"mon-prod-logidx-2",0,56,"07/02/2013:13:59:25","07/02/2013:23:26:42","windows_dc","/data/cold/windows_dc/colddb/rb_1372791565_1372696840_56_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"184.089844",0,,cold
"06/28/2013:10:49:09",0,"mon-prod-logidx-2",0,56,"06/29/2013:13:50:02","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372531802_1372434549_56_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"184.300781",0,,cold
"07/02/2013:14:18:03",0,"mon-prod-logidx-2",0,56,"07/03/2013:13:00:42","07/03/2013:20:51:31","windows_dc","/data/cold/windows_dc/colddb/rb_1372874442_1372792683_56_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"158.234375",0,,cold
"07/01/2013:09:53:37",86454,"mon-prod-logidx-2",64,56,"07/02/2013:02:53:56","07/01/2013:16:29:05","windows_dc","/data/hot/windows_dc/db/db_1372751636_1372690417_56_3516763C-B78A-4885-8543-C9A1383A5392",70081843,"17.417969",4,,warm
"06/30/2013:03:07:37",4370751,"mon-prod-logidx-2",65,55,"07/02/2013:11:50:33","07/04/2013:14:28:39","windows_dc","/data/cold/windows_dc/colddb/rb_1372783833_1372579657_55_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",3707416471,"827.339844",4,,cold
"06/28/2013:04:51:18",0,"mon-prod-logidx-2",0,55,"06/29/2013:02:58:21","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372492701_1372413078_55_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"180.164062",0,,cold
"06/02/2013:15:13:57",9000,"mon-prod-logidx-2",1,55,"07/01/2013:15:33:14","07/04/2013:14:23:12","windows_dc","/data/cold/windows_dc/colddb/rb_1372710794_1370204037_55_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",998316,"0.527344",1,,cold
"06/29/2013:22:22:10",522571,"mon-prod-logidx-2",65,55,"07/01/2013:16:20:53","07/01/2013:16:23:51","windows_dc","/data/hot/windows_dc/db/db_1372713653_1372562530_55_3516763C-B78A-4885-8543-C9A1383A5392",434915961,"102.925781",4,,warm
"06/29/2013:22:07:17",1194018,"mon-prod-logidx-2",65,54,"07/02/2013:02:39:41","07/04/2013:14:23:09","windows_dc","/data/cold/windows_dc/colddb/rb_1372750781_1372561637_54_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",1030806233,"232.593750",4,,cold
"06/28/2013:04:47:06",88980,"mon-prod-logidx-2",65,54,"06/28/2013:15:07:23","06/28/2013:15:07:28","windows_dc","/data/cold/windows_dc/colddb/rb_1372450043_1372412826_54_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",69698573,"17.261719",3,,cold
"07/02/2013:09:43:31",1274629,"mon-prod-logidx-2",65,54,"07/03/2013:11:48:01","07/04/2013:14:23:11","windows_dc","/data/cold/windows_dc/colddb/rb_1372870081_1372776211_54_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",1082910603,"247.878906",4,,cold
"06/29/2013:20:12:43",3840847,"mon-prod-logidx-2",65,54,"07/02/2013:05:05:38","07/01/2013:15:39:14","windows_dc","/data/hot/windows_dc/db/db_1372759538_1372554763_54_3516763C-B78A-4885-8543-C9A1383A5392",3304090586,"739.691406",4,,warm
"06/29/2013:20:11:19",3795278,"mon-prod-logidx-2",65,53,"07/01/2013:23:19:21","07/01/2013:15:06:02","windows_dc","/data/cold/windows_dc/colddb/rb_1372738761_1372554679_53_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",3268498412,"732.484375",4,,cold
"07/02/2013:04:08:10",0,"mon-prod-logidx-2",0,53,"07/03/2013:01:17:06","07/02/2013:23:26:42","windows_dc","/data/cold/windows_dc/colddb/rb_1372832226_1372756090_53_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"184.585938",0,,cold
"06/29/2013:20:10:57",116685,"mon-prod-logidx-2",65,53,"07/01/2013:16:23:04","07/01/2013:10:29:07","windows_dc","/data/hot/windows_dc/db/db_1372713784_1372554657_53_3516763C-B78A-4885-8543-C9A1383A5392",98047951,"24.316406",4,,warm
"07/01/2013:18:56:23",0,"mon-prod-logidx-2",0,52,"07/01/2013:20:45:19","07/03/2013:16:02:00","windows_dc","/data/cold/windows_dc/colddb/rb_1372729519_1372722983_52_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"0.003906",0,,cold
"07/01/2013:18:57:13",0,"mon-prod-logidx-2",0,52,"07/02/2013:18:18:55","07/02/2013:23:26:42","windows_dc","/data/cold/windows_dc/colddb/rb_1372807135_1372723033_52_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"184.457031",0,,cold
"06/29/2013:17:43:13",33650,"mon-prod-logidx-2",1,52,"06/29/2013:20:09:47","07/01/2013:10:21:55","windows_dc","/data/hot/windows_dc/db/db_1372554587_1372545793_52_3516763C-B78A-4885-8543-C9A1383A5392",33895305,"7.253906",1,,warm
"06/30/2013:21:51:09",0,"mon-prod-logidx-2",0,51,"07/01/2013:17:11:09","07/03/2013:20:51:32","windows_dc","/data/cold/windows_dc/colddb/rb_1372716669_1372647069_51_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"178.765625",0,,cold
"07/01/2013:11:40:10",0,"mon-prod-logidx-2",0,51,"07/02/2013:12:07:33","07/03/2013:20:51:32","windows_dc","/data/cold/windows_dc/colddb/rb_1372784853_1372696810_51_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"180.398438",0,,cold
"07/01/2013:00:43:42",2484845,"mon-prod-logidx-2",65,51,"07/02/2013:02:34:55","07/01/2013:10:24:29","windows_dc","/data/hot/windows_dc/db/db_1372750495_1372657422_51_3516763C-B78A-4885-8543-C9A1383A5392",2154924343,"486.539062",4,,warm
"06/30/2013:15:30:54",0,"mon-prod-logidx-2",0,50,"07/01/2013:14:32:59","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372707179_1372624254_50_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"145.519531",0,,cold
"05/03/2013:12:05:24",0,"mon-prod-logidx-2",0,50,"06/27/2013:14:34:32","07/03/2013:16:02:00","windows_dc","/data/cold/windows_dc/colddb/rb_1372361672_1367600724_50_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"0.906250",0,,cold
"06/30/2013:03:04:55",3956568,"mon-prod-logidx-2",65,50,"07/02/2013:06:31:26","07/01/2013:22:13:21","windows_dc","/data/cold/windows_dc/colddb/rb_1372764686_1372579495_50_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",3331913615,"743.507812",4,,cold
"06/30/2013:15:39:06",4242676,"mon-prod-logidx-2",64,50,"07/01/2013:12:53:24","07/01/2013:06:43:14","windows_dc","/data/hot/windows_dc/db/db_1372701204_1372624746_50_3516763C-B78A-4885-8543-C9A1383A5392",3741790289,"831.570312",4,,warm
"01/06/2011:21:26:01",0,"mon-prod-logidx-2",0,4,"03/26/2013:17:37:42","07/03/2013:16:02:01","windows_dc","/data/cold/windows_dc/colddb/rb_1364337462_1294370761_4_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"17.589844",0,,cold
"06/01/2013:21:45:52",0,"mon-prod-logidx-2",0,4,"06/25/2013:13:23:38","07/03/2013:20:51:35","windows_dc","/data/cold/windows_dc/colddb/rb_1372184618_1370141152_4_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"183.484375",0,,cold
"06/09/2013:03:20:01",0,"mon-prod-logidx-2",0,49,"06/30/2013:15:01:47","07/03/2013:16:02:00","windows_dc","/data/cold/windows_dc/colddb/rb_1372622507_1370766001_49_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"2.000000",0,,cold
"06/27/2013:23:00:00",0,"mon-prod-logidx-2",0,49,"06/29/2013:05:05:37","07/03/2013:16:02:00","windows_dc","/data/cold/windows_dc/colddb/rb_1372500337_1372392000_49_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"83.359375",0,,cold
"07/02/2013:00:14:59",0,"mon-prod-logidx-2",0,49,"07/02/2013:03:00:10","07/02/2013:23:26:42","windows_dc","/data/cold/windows_dc/colddb/rb_1372752010_1372742099_49_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"0.003906",0,,cold
"06/30/2013:07:04:55",4382190,"mon-prod-logidx-2",64,49,"07/01/2013:05:35:58","06/30/2013:23:28:16","windows_dc","/data/hot/windows_dc/db/db_1372674958_1372593895_49_3516763C-B78A-4885-8543-C9A1383A5392",3749071849,"839.476562",4,,warm
"06/30/2013:03:00:10",0,"mon-prod-logidx-2",0,48,"07/01/2013:08:39:11","07/03/2013:20:51:33","windows_dc","/data/cold/windows_dc/colddb/rb_1372685951_1372579210_48_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"184.578125",0,,cold
"06/27/2013:19:45:54",4506349,"mon-prod-logidx-2",64,48,"06/28/2013:19:07:54","06/28/2013:12:14:00","windows_dc","/data/cold/windows_dc/colddb/rb_1372464474_1372380354_48_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",3740972829,"839.734375",4,,cold
"06/29/2013:20:12:52",0,"mon-prod-logidx-2",0,48,"07/01/2013:21:23:20","07/03/2013:20:51:32","windows_dc","/data/cold/windows_dc/colddb/rb_1372731800_1372554772_48_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"174.945312",0,,cold
"06/29/2013:23:59:12",4399995,"mon-prod-logidx-2",64,48,"07/01/2013:04:42:41","06/30/2013:15:50:01","windows_dc","/data/hot/windows_dc/db/db_1372671761_1372568352_48_3516763C-B78A-4885-8543-C9A1383A5392",3749037347,"840.351562",4,,warm
"06/30/2013:00:48:59",0,"mon-prod-logidx-2",0,47,"07/01/2013:04:42:22","07/03/2013:20:51:33","windows_dc","/data/cold/windows_dc/colddb/rb_1372671742_1372571339_47_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"184.750000",0,,cold
"06/27/2013:10:09:11",4456879,"mon-prod-logidx-2",64,47,"06/28/2013:18:33:45","06/28/2013:05:22:02","windows_dc","/data/cold/windows_dc/colddb/rb_1372462425_1372345751_47_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",3762575409,"838.371094",4,,cold
"07/01/2013:02:59:32",1245516,"mon-prod-logidx-2",64,47,"07/01/2013:23:13:31","07/01/2013:10:37:05","windows_dc","/data/cold/windows_dc/colddb/rb_1372738411_1372665572_47_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",1095880991,"245.679688",4,,cold
"06/29/2013:14:48:22",4188288,"mon-prod-logidx-2",65,47,"06/30/2013:13:17:14","06/30/2013:08:26:28","windows_dc","/data/hot/windows_dc/db/db_1372616234_1372535302_47_3516763C-B78A-4885-8543-C9A1383A5392",3565265971,"721.187500",4,,warm
"06/29/2013:16:26:07",0,"mon-prod-logidx-2",0,46,"06/30/2013:17:25:54","07/03/2013:20:51:33","windows_dc","/data/cold/windows_dc/colddb/rb_1372631154_1372541167_46_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"181.046875",0,,cold
"06/27/2013:03:42:08",0,"mon-prod-logidx-2",0,46,"06/28/2013:03:58:28","07/03/2013:20:51:34","windows_dc","/data/cold/windows_dc/colddb/rb_1372409908_1372322528_46_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"184.179688",0,,cold
"06/29/2013:17:43:10",32563,"mon-prod-logidx-2",1,46,"06/29/2013:20:11:32","07/01/2013:10:35:11","windows_dc","/data/cold/windows_dc/colddb/rb_1372554692_1372545790_46_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",34749598,"9.187500",1,,cold
"06/28/2013:23:20:01",4544616,"mon-prod-logidx-2",65,46,"06/30/2013:05:05:38","06/29/2013:17:39:19","windows_dc","/data/hot/windows_dc/db/db_1372586738_1372479601_46_3516763C-B78A-4885-8543-C9A1383A5392",3738926357,"842.628906",4,,warm
"06/29/2013:07:30:59",4271340,"mon-prod-logidx-2",65,45,"06/30/2013:09:10:03","06/30/2013:02:34:44","windows_dc","/data/cold/windows_dc/colddb/rb_1372601403_1372509059_45_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",3753266197,"831.035156",4,,cold
"06/27/2013:03:39:21",0,"mon-prod-logidx-2",0,45,"06/27/2013:15:11:37","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372363897_1372322361_45_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"2.570312",0,,cold
"06/30/2013:17:29:58",0,"mon-prod-logidx-2",0,45,"07/01/2013:15:30:05","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372710605_1372631398_45_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"184.867188",0,,cold
"06/28/2013:16:53:43",4377437,"mon-prod-logidx-2",65,45,"06/29/2013:16:33:26","06/29/2013:10:38:26","windows_dc","/data/hot/windows_dc/db/db_1372541606_1372456423_45_3516763C-B78A-4885-8543-C9A1383A5392",3652257505,"818.839844",4,,warm
"06/28/2013:20:42:24",4479649,"mon-prod-logidx-2",65,44,"06/29/2013:23:16:24","06/29/2013:14:30:11","windows_dc","/data/cold/windows_dc/colddb/rb_1372565784_1372470144_44_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",3749705534,"840.339844",4,,cold
"06/27/2013:11:29:24",585747,"mon-prod-logidx-2",62,44,"06/28/2013:00:12:07","06/27/2013:14:08:12","windows_dc","/data/cold/windows_dc/colddb/rb_1372396327_1372350564_44_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",500075909,"113.859375",4,,cold
"06/30/2013:01:55:51",0,"mon-prod-logidx-2",0,44,"07/01/2013:05:05:38","07/03/2013:20:51:33","windows_dc","/data/cold/windows_dc/colddb/rb_1372673138_1372575351_44_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"163.527344",0,,cold
"05/30/2013:05:44:47",4353299,"mon-prod-logidx-2",65,44,"06/30/2013:11:40:33","06/30/2013:01:23:22","windows_dc","/data/hot/windows_dc/db/db_1372610433_1369910687_44_3516763C-B78A-4885-8543-C9A1383A5392",3763135287,"839.480469",4,,warm
"06/28/2013:14:51:17",0,"mon-prod-logidx-2",0,43,"06/29/2013:14:11:51","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372533111_1372449077_43_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"185.242188",0,,cold
"06/08/2013:16:43:00",23759,"mon-prod-logidx-2",4,43,"06/27/2013:08:27:49","06/27/2013:14:07:25","windows_dc","/data/cold/windows_dc/colddb/rb_1372339669_1370727780_43_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",14990365,"3.750000",2,,cold
"06/29/2013:16:31:01",0,"mon-prod-logidx-2",0,43,"06/30/2013:17:26:31","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372631191_1372541461_43_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"183.464844",0,,cold
"06/27/2013:18:36:28",4388471,"mon-prod-logidx-2",65,43,"06/29/2013:12:56:43","06/29/2013:03:49:29","windows_dc","/data/hot/windows_dc/db/db_1372528603_1372376188_43_3516763C-B78A-4885-8543-C9A1383A5392",3761881848,"839.320312",4,,warm
"05/22/2013:19:27:58",3594279,"mon-prod-logidx-2",65,42,"06/30/2013:07:55:01","06/29/2013:19:20:00","windows_dc","/data/cold/windows_dc/colddb/rb_1372596901_1369268878_42_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",2963306113,"664.800781",4,,cold
"06/26/2013:22:31:44",0,"mon-prod-logidx-2",0,42,"06/27/2013:23:00:08","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372392008_1372303904_42_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"183.960938",0,,cold
"06/29/2013:05:58:55",0,"mon-prod-logidx-2",0,42,"06/30/2013:08:36:50","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372599410_1372503535_42_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"182.945312",0,,cold
"06/28/2013:04:49:42",4415162,"mon-prod-logidx-2",65,42,"06/29/2013:06:31:26","06/28/2013:21:03:47","windows_dc","/data/hot/windows_dc/db/db_1372505486_1372412982_42_3516763C-B78A-4885-8543-C9A1383A5392",3743023414,"837.046875",4,,warm
"06/28/2013:09:23:05",4332525,"mon-prod-logidx-2",65,41,"06/29/2013:12:23:41","06/29/2013:02:03:59","windows_dc","/data/cold/windows_dc/colddb/rb_1372526621_1372429385_41_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",3749238340,"831.128906",4,,cold
"06/26/2013:16:26:20",0,"mon-prod-logidx-2",0,41,"06/27/2013:13:47:58","07/03/2013:20:51:34","windows_dc","/data/cold/windows_dc/colddb/rb_1372358878_1372281980_41_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"181.886719",0,,cold
"05/27/2013:19:45:15",0,"mon-prod-logidx-2",0,41,"07/01/2013:10:45:39","07/03/2013:20:51:33","windows_dc","/data/cold/windows_dc/colddb/rb_1372693539_1369701915_41_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"183.453125",0,,cold
"06/28/2013:04:44:01",153081,"mon-prod-logidx-2",65,41,"06/28/2013:21:02:27","06/28/2013:15:07:28","windows_dc","/data/hot/windows_dc/db/db_1372471347_1372412641_41_3516763C-B78A-4885-8543-C9A1383A5392",118285234,"29.500000",4,,warm
"06/28/2013:04:49:36",0,"mon-prod-logidx-2",0,40,"06/29/2013:03:57:47","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372496267_1372412976_40_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"170.214844",0,,cold
"06/26/2013:08:02:03",0,"mon-prod-logidx-2",0,40,"06/27/2013:06:31:26","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372332686_1372251723_40_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"183.386719",0,,cold
"06/28/2013:15:25:50",0,"mon-prod-logidx-2",0,40,"06/30/2013:01:11:28","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372572688_1372451150_40_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"167.660156",0,,cold
"03/22/2013:08:31:16",27721,"mon-prod-logidx-2",1,40,"05/24/2013:23:56:33","06/28/2013:14:58:03","windows_dc","/data/hot/windows_dc/db/db_1369457793_1363959076_40_3516763C-B78A-4885-8543-C9A1383A5392",10718744,"3.222656",2,,warm
"04/06/2013:20:19:48",0,"mon-prod-logidx-2",0,3,"06/25/2013:07:40:48","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372164048_1365297588_3_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"187.046875",0,,cold
"05/24/2013:23:58:58",0,"mon-prod-logidx-2",0,39,"06/27/2013:22:07:43","07/03/2013:16:02:00","windows_dc","/data/cold/windows_dc/colddb/rb_1372388863_1369457938_39_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"0.480469",0,,cold
"06/26/2013:07:58:14",64484,"mon-prod-logidx-2",61,39,"06/26/2013:16:37:57","06/26/2013:16:38:02","windows_dc","/data/cold/windows_dc/colddb/rb_1372282677_1372251494_39_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",53608158,"13.152344",3,,cold
"06/28/2013:17:08:15",0,"mon-prod-logidx-2",0,39,"06/29/2013:19:57:43","07/02/2013:23:26:43","windows_dc","/data/cold/windows_dc/colddb/rb_1372553863_1372457295_39_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"183.882812",0,,cold
"12/22/2012:07:06:50",8586,"mon-prod-logidx-2",1,39,"03/22/2013:08:01:43","06/28/2013:14:58:03","windows_dc","/data/hot/windows_dc/db/db_1363957303_1356181610_39_3516763C-B78A-4885-8543-C9A1383A5392",4268587,"1.382812",2,,warm
"06/24/2013:16:09:22",0,"mon-prod-logidx-2",0,38,"06/26/2013:05:08:31","07/03/2013:16:02:00","windows_dc","/data/cold/windows_dc/colddb/rb_1372241311_1372108162_38_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"0.011719",0,,cold
